yellow yellow 1 z 1.2452345849997073
blue red 0 slash 0.9240484480001214
blue yellow 0 slash 0.9487112859997069
yellow green 0 slash 1.0205024000001686
yellow red 0 slash 0.8523763050002344
blue blue 1 z 0.8288011770000594
blue blue 1 z 1.6366800189998685
red green 0 slash 1.1077814620002755
green blue 0 slash 1.5315529290000995
blue blue 1 z 0.812279462999868
yellow red 0 slash 0.8042055509999955
yellow blue 0 slash 0.8121162829997957
yellow yellow 1 z 0.7403411889999916
green red 0 slash 1.1562600470001598
blue red 0 slash 0.7642293600001722
blue red 0 slash 0.6928992240000298
red yellow 0 slash 1.260779072999867
yellow green 0 slash 0.7483414550001726
red blue 0 slash 0.9568861269999616
blue yellow 0 slash 0.8208540450000328
