yellow green 0 slash 0.7765960629999427
yellow red 0 slash 0.7106611460000067
blue green 0 slash 0.662313536000056
red blue 0 slash 0.986030608999954
blue red 0 slash 1.3773524419999603
blue blue 1 z 0.614771778999966
yellow yellow 1 z 1.0703320099999019
red red 1 z 0.7760399500000403
red blue 0 slash 1.1728758430000426
blue yellow 0 slash 1.7878017499999714
yellow red 0 slash 1.1865698199999315
yellow red 0 slash 4.190890995000018
red yellow 0 slash 2.5815965709999773
red blue 0 slash 0.7198636809999925
blue blue 1 z 0.5345787090000158
yellow red 0 slash 0.6807944270000235
blue red 0 slash 0.6851709950000213
yellow red 0 slash 0.5925189049999062
green red 0 slash 0.6282147299999679
red yellow 0 slash 0.7483459500000436
