blue blue 1 z 1.0113983809999922
red blue 0 slash 0.9906640289999586
green red 0 slash 0.7729855169999951
yellow green 0 slash 0.7496739409999691
red green 0 slash 0.6566195049999806
yellow yellow 1 z 0.5783304860000271
blue green 0 slash 1.0228070509999725
blue green 0 slash 1.386506231999988
blue yellow 0 slash 0.7888216530000136
green blue 0 slash 0.9663928560000272
yellow red 0 slash 0.709181381999997
red blue 0 slash 0.9450227740000514
yellow red 0 slash 0.7078406850000079
green red 0 slash 0.8436461320000035
green red 0 slash 0.9517956720000029
green blue 0 slash 1.975387459999979
blue red 0 slash 0.8997899899999879
green blue 0 slash 0.7011171990000094
green red 0 slash 0.7148148629999582
green red 0 slash 0.9267317719999824
