yellow red 0 slash 0.833858597005019
blue red 0 slash 0.9479897540004458
red red 1 z 0.6044770709995646
blue red 0 slash 0.627220195994596
yellow red 0 slash 0.6149260130041512
green yellow 0 slash 0.6357395780069055
red blue 0 slash 0.6459344699978828
blue green 0 slash 0.6600940740026999
yellow red 0 slash 0.9400639800005592
green green 1 z 0.8100495359976776
green blue 0 slash 0.6366958430007799
green yellow 0 slash 0.5620878850022564
blue yellow 0 slash 0.5896081020036945
red blue 0 slash 1.0139495039911708
red red 1 z 0.6024329329957254
red green 0 slash 0.46219044699682854
blue yellow 0 slash 0.6994214839942288
green blue 0 slash 0.7441195959981997
yellow red 0 slash 0.5574116870120633
red green 0 slash 0.5824283880065195
